en_func_id,en_offset_key,en_segment,en_text,zh_func_id,zh_offset_key,zh_segment
0x0406,2c7,0,"""Fruits are pleasant-tasting, like the honey you gave us!""",0x0406,2fb,0
0x0406,30e,0,"""I am an Emp. Saralek is an Emp. Salamon is an Emp. You,"" he smiles, ""are a human.""",0x0406,33e,0
0x0406,37f,0,"""Saralek is my bonded-one. `Wife' is what you would call her. My home is her home.""",0x0406,3b5,0
0x0406,3e5,0,"""Silverleaf trees are our homes,"" he nods.",0x0406,416,0
0x0406,437,0,"""Silverleaf trees cannot be explained by me in human terms. I am sorry. Another human should be asked by you?"" he shrugs, imitating the human gesture rather well.",0x0406,451,0
0x0406,4f3,0,"""Salamon is the wisest Emp. Humans have been met by her. -Many- things have been seen by her. She is very experienced and knowledgeable.""",0x0406,4eb,0
0x0406,58b,0,"""Wisps are known to me,"" he nods. ""Wisps are found in the woods. What is your concern?""",0x0406,566,0
0x0406,60b,0,"""For you to talk to wisps is still your wish? Then helping you is my goal. A whistle can be made by me.""",0x0406,5e1,0
0x0406,699,0,"""Correct was my bonded-one. A whistle can be made by me.""",0x0406,655,0
0x0406,6f0,0,"""The residence of the wisps is a stone building in a mountain in the middle of the forest.""",0x0406,68f,0
0x0406,75a,0,"""A whistling sound is made by Emps when talking is done by us. An imitation of that sound can be created by a special whistle,"" he says enthusiastically.",0x0406,6d2,0
0x0406,75a,1,"He begins quickly searching around for a dead, hollow, fallen tree branch. Shortly he finds one that meets his satisfaction. Apparently embarrassed, he turns his back to you, and makes motions similar to one twisting a cork from a flagon.",0x0406,6d2,1
0x0406,75a,2,"After a few minutes of this, he turns around and presents the whistle to you.",0x0406,6d2,2
0x0406,933,0,"""Here is your whistle.""",0x0406,875,0
0x0406,94b,0,"""Fewer items must be carried by you to take this whistle.""",0x0406,891,0
0x0406,99c,0,"""Your statement is a mystery. For me to talk to wisps is what you want?""",0x0406,8ce,0
0x0406,9e5,0,"He looks around, apparently surveying the area.",0x0406,911,0
0x0406,9e5,1," ""No wisps are here for conversation.""",0x0406,911,1
0x0406,a46,0,"""Your want is not conveyed to me."" He shrugs.",0x0406,975,0
0x0406,a89,0,"""Julius was a good human. His great deed was saving Emp family from big fire years ago."" He stares at you directly.",0x0406,9a9,0
0x0406,a89,1,"""But, his story is sad, being about his death from too much smoke in his body. His body is in the cemetery near the Abbey. He is one human that Emps call 'hero'.""",0x0406,9a9,1
0x0406,bb6,0,"""Your wish is for me to travel with you?""",0x0406,ad3,0
0x0406,be0,0,"""My wish is that also. But that is not the wish of Saralek, my wife. Permission from her must first be gained.""",0x0406,b0a,0
0x0406,c50_c64,0,"""You are very odd, <PLAYER_NAME>.""",0x0406,b74_190,0
0x0406,c79,0,"""Good luck is hoped for you.""",0x0406,b87,0
0x0407,13,0,"You see a dashing, slender man, stylishly dressed, with a lot of flair.",0x0407,1c,0
0x0407,5b_72,0,"""How may I help thee, <PLAYER_NAME>?"" Sentri asks.",0x0407,68_8a,0
0x0407,87,0,"""Thou dost not remember me? I am Sentri! We have gone adventuring together in the past!""",0x0407,ac,0
0x0407,e9,0,"""When I am not adventuring with old friends, I am a trainer in Britain. I specialize in combat involving swordsmanship. I am quite good at that, as thou dost remember.""",0x0407,113,0
0x0407,192,0,"""But I would drop everything to join thy group if thou art not too encumbered.""",0x0407,177,0
0x0407,213,0,"""I do not see our old friends Iolo, Shamino, or Dupre much.""",0x0407,1ba,0
0x0407,279,0,"Sentri draws his sword so quickly it is like a flash of lightning. He does a few fancy moves, slashing the air with the blade. ""No foe shall stand after I am finished with him!""",0x0407,20e,0
0x0407,33e,0,"Sentri bows. ""I am very pleased to join thy group.""",0x0407,2a5,0
0x0407,378,0,"""I like small crowds, Avatar. Thou art travelling with a group too large for my tastes. If thou shouldst lose someone along the way, return and I shall be happy to join thee.""",0x0407,326,0
0x0407,433,0,"""Dost thou want me to wait here or go home?""",0x0407,380,0
0x0407,47c,0,"""Very good. I shall wait here until thou dost return.""",0x0407,40f,0
0x0407,4b4_4c0,0,"""Farewell, <PLAYER_NAME>. If thou dost need my services again, I shall be only too happy to comply.""",0x0407,450,0
0x0407,516,0,"""I am becoming weary of the place. It is having growth pains of which the bourgeoisie are unaware. All is not as serene as the noblemen present it.""",0x0407,502,0
0x0407,5c9,0,"""Well, for example, try going to one of the smaller towns, say, Paws. It is a poor man's place. It reeks, too. And 'tis only just beyond the Britain town limits. More money should be put into improving the land as a whole, not just in building new buildings in the capitol city. I do not know what Lord British is thinking!""",0x0407,553,0
0x0407,72c,0,"""My fee is 30 gold for a training session. Is this all right?""",0x0407,582_592,0
0x0407,76b,0,"""Then I shall rob someone else!"" Sentri laughs aloud.",0x0407,5d6,0
0x0407,7a1,0,"""I am afraid I must adhere to my policy of training only during my business hours. This applies to -all- of my friends.""",0x0407,67a,0
0x0407,820,0,"""Since I am a member of thy group, I shall train thee for free!""",0x0407,7b7,0
0x0407,866,0,"""How art thou, friend? Thou dost look like thou couldst use a little training thyself!""",0x0407,7fe,0
0x0407,8bf,0,"""What is this? Everyone doth make fun of my physique!""",0x0407,83d,0
0x0407,8f7,0,"""I am not making fun, Iolo. I am serious!"" Sentri laughs.",0x0407,8b0,0
0x0407,931,0,"""I miss that fellow!""",0x0407,8f3,0
0x0407,954,0,"""Say, Shamino, art thou still spending thy time dressing in women's clothes?""",0x0407,93a,0
0x0407,9a3,0,"""-What-?!?!""",0x0407,975,0
0x0407,9b1,0,"""Or art thou wasting away thy life in a healer's den, now that thou art in thy middle ages?""",0x0407,9c0,0
0x0407,a0f,0,"""Careful, friend. Those are fighting words!""",0x0407,9dc,0
0x0407,a3d,0,"Sentri punches Shamino good-naturedly. ""And that is all they are, my dear friend. Words! 'Tis good to see thee!""",0x0407,a1a,0
0x0407,aae,0,"""'Twould be good to share a joke or two with him!""",0x0407,a3a,0
0x0407,aef,0,"""Ah, my good friend Dupre! Hast thou some good ale on thee?""",0x0407,aa2,0
0x0407,b2d,0,"""Art thou joking? I -always- have ale!""",0x0407,ad7,0
0x0407,b56,0,"""Then we should have some before someone else does!""",0x0407,b57,0
0x0407,b8b,0,"""'Twould be a pleasure. However, I must be prudent and save the ale for when we need it.""",0x0407,b88,0
0x0407,be6,0,"Sentri feels of Dupre's head. ""Art thou feeling all right, Dupre? Or has knighthood done something to thy brain?""",0x0407,bd0,0
0x0407,c58,0,"""No, but I would be glad to stop in a pub and share a few pints with thee!""",0x0407,c0b,0
0x0407,ca5,0,"""Mmmm! Sounds good to me! Next time we pass a place, let us stop!""",0x0407,c45,0
0x0407,ce8,0,"""I want to see that no-good trouble-maker! He is a knight now, I hear! Sir Dupre indeed!""",0x0407,cb3,0
0x0407,d55,0,"""I never see him much. He stays in that castle of his all the time. He never gets out. No wonder he hasn't a clue what is going on in this country.""",0x0407,d35,0
0x0407,dfb,0,"""Until later.""",0x0407,d7c,0
0x0408,24,0,"You see Julia, a member of your party of adventurers from one of your previous visits to Britannia.",0x0408,33,0
0x0408,88_af,0,"""It is good to speak with thee again, <PLAYER_NAME>,"" Julia greets you.",0x0408,8f_b4,0
0x0408,c9_e9,0,"""Has it really been that long, <PLAYER_NAME>? 'Tis I, Julia!""",0x0408,e1,0
0x0408,104,0,"""Since accompanying thee on thine adventures when thou wast last in Britannia, I have become the tinker of Minoc. I repair things for the people of the town. But my duties and obligations are not so pressing as to prevent me from joining thee again shouldst thou wish it. After all, when thou art in Britannia, thou hast usually come to repair very important things and help put the world to rights.""",0x0408,1e1_200,0
0x0408,2a7_2da,0,"""Now is not the proper time for a joyous reunion, <PLAYER_NAME>. This town has been touched by a mysterious evil. There have been murders committed in Minoc.""",0x0408,21d,0
0x0408,34f,0,"""It is not really what I wish to do with the rest of my life. I do not have the patience to be a proper tinkerer. If thou didst ask me, I would say I have sacrificed enough!""",0x0408,382_3b0,0
0x0408,40a,0,"""Well... All right. But I did not like thee telling me to leave!""",0x0408,40d,0
0x0408,44c,0,"""Aye! It would be my pleasure!""",0x0408,4a7,0
0x0408,48a,0,"""I believe thou hast enough travellers for one group.""",0x0408,4e1,0
0x0408,4cc,0,"""Art thou sure thou dost want me to leave?""",0x0408,519,0
0x0408,4f8,0,"""Dost thou want me to wait here or should I go home?""",0x0408,559,0
0x0408,54a,0,"""Very well. I shall wait here until thou dost return.""",0x0408,57e,0
0x0408,582,0,"""Well! Fine, if that is thy wish, I shall leave!""",0x0408,5cf,0
0x0408,5b5,0,"""Then I shall stay.""",0x0408,5fe,0
0x0408,5d6,0,"""'Tis a terrible thing to be happening in our town, these murders. Minoc was once a safe and quiet place.""",0x0408,642,0
0x0408,66d,0,"""Well, at least safe, if not necessarily quiet. Especially with all the commotion caused by Owen and his monument.""",0x0408,65b,0
0x0408,703,0,"""Owen is our local shipwright. Frankly, I think he is something of a fool.""",0x0408,6d9,0
0x0408,75d,0,"""The Fellowship wanted to build a statue of Owen. That way they can use him as an example of the success of the Fellowship philosophy. It would also increase Owen's business to the point of upsetting the local economy and driving the Artist's Guild out of business!""",0x0408,764,0
0x0408,868,0,"""And it would have worked if thou hadst not put a stop to their plans.""",0x0408,7bb,0
0x0408,8c1,0,"""Frederico and Tania were killed at the Minoc sawmill in a manner most gruesome.""",0x0408,888,0
0x0408,94c,0,"""Frederico was the leader of the Gypsies, and Tania was his wife. They lived outside of town. I know nothing more about them.""",0x0408,8cb,0
0x0408,9e8,0,"""The manner in which Frederico and Tania were murdered suggests a ritual killing. From what I have been hearing it is similar to one that thou hast run across in Trinsic	and one that occurred in Britain a while ago. 'Tis a most puzzling mystery.""",0x0408,93e,0
0x0408,aee,0,"""May I see them?"" She examines every line of the plans carefully. ""These designs are unsound. Ships built to these specifications will easily capsize and sink. Thou shouldst show these plans to the Mayor.""",0x0408,9bc,0
0x0408,bbc,0,"""Karl has the plans to the ships Owen built that sank?! I would very much like see them. Perhaps I could help discover why those tragedies occurred.""",0x0408,aac,0
0x0408,c5d,0,"""Perhaps we should go find Iolo and have him join us as well.""",0x0408,b79,0
0x0408,c9c,0,"""Hello, Iolo.""",0x0408,c06,0
0x0408,cac,0,"""'Tis a pleasure to see thee again, Julia.""",0x0408,c46,0
0x0408,ce6,0,"""Perhaps we should go find Shamino and have him join us as well.""",0x0408,c60,0
0x0408,d28,0,"""Hello, Shamino!""",0x0408,c90,0
0x0408,d3b,0,"""Oh, Julia! Good of thee to be joining us again!""",0x0408,cd3,0
0x0408,d7c,0,"""Perhaps we should go find Sir Dupre and have him join us as well.""",0x0408,cf0,0
0x0408,dc0,0,"""Once again our paths cross, Sir Dupre!""",0x0408,d32,0
0x0408,dea,0,"""Julia! I was just wondering if we would ever see thee again!""",0x0408,d79,0
0x0408,e2a,0,"""Well, thou canst wonder no more, Dupre.""",0x0408,db2,0
0x0408,e55_e57,0,"""<PLAYER_NAME>, just between thou, myself and the lamppost, thou hadst better watch Julia. She hath a temper.""",0x0408,df3,0
0x0408,ec5,0,"""And who is this fine young lad?""",0x0408,e23_e25,0
0x0408,ee7,0,"""My name is Spark, milady.""",0x0408,e85,0
0x0408,f04,0,"""He is a cute one! And so well-mannered!""",0x0408,eb3,0
0x0408,f2e,0,Spark turns beet red.,0x0408,edd,0
0x0408,f4e_f59,0,"""Goodbye, <PLAYER_NAME>.""",0x0408,f08,0
0x0409,2a,0,You see your old companion Katrina looking only slightly older than when you saw her during your last visit.,0x0409,36,0
0x0409,97_a6,0,"""Hello again, <PLAYER_NAME>!"" Katrina greets you with a smile.",0x0409,a0_b3,0
0x0409,cf,0,"""Why,"" she blinks at you, ""I know it has been a long time, but surely thou cannot have forgotten me. I am Katrina. One of thine old companions.""",0x0409,ee,0
0x0409,160,0,You share a friendly laugh at your reunion.,0x0409,15f,0
0x0409,1b4,0,"""Ah, yes, Iolo, Shamino, and Dupre.""",0x0409,1cc,0
0x0409,200,0,"""Although there is a vast difference in how time passes in our world and in this one, I am certain I have aged at least a bit,"" she says pleasantly.",0x0409,206,0
0x0409,29e,0,"""Why, after last accompanying thee on thine adventures I settled down to the peaceful life of a shepherd in New Magincia.""",0x0409,29a,0
0x0409,32f,0,"""If thou dost have need of me I could join thy party again.""",0x0409,2d6,0
0x0409,371_38a,0,"""Following thee around, <HONORIFIC>! I shall never miss New Magincia!""",0x0409,31e,0
0x0409,3c4,0,"""I watch over my flock, and the townspeople as well, when they need me.""",0x0409,3a6,0
0x0409,41b_433,0,"""It would be an honor, <HONORIFIC>!""",0x0409,42c,0
0x0409,441,0,"""I prefer smaller crowds, Avatar. Perhaps later.""",0x0409,479_492,0
0x0409,47e,0,"""Dost thou want me to wait here or shall I go on home?""",0x0409,4c2,0
0x0409,4d2,0,"""I shall be happy to wait here until thou dost return.""",0x0409,514_52d,0
0x0409,50b,0,"""If thou dost think it best, I shall. If thou dost need me again thou dost have but to ask.""",0x0409,532,0
0x0409,576,0,"""We are isolated here. We get no news from the world outside. Life is much the same as it was the last time thou didst visit Britannia two hundred years ago. I have many friends here.""",0x0409,572,0
0x0409,64e_737,0,"""That is the way we like it here. Now we have three other strangers on the island -- besides thee. Of course, thou couldst hardly be called a stranger. This is the largest number of visitors we have had in years.",0x0409,5c3,0
0x0409,76e,0,"""I have many friends here. When I am lonely, I speak with Alagner the Sage, Russell the shipwright, or Henry the peddler.""",0x0409,5ef,0
0x0409,80e,0,"""He is a wise man who knows many things and tells wonderful stories. Alagner came here to retreat from the outside world. I know not why.""",0x0409,648,0
0x0409,8a9,0,"""He has a sailor's heart, an artist's soul and a craftsman's hands. He never lived his dream of sailing the world. His ships do that for him.""",0x0409,704_7df,0
0x0409,946,0,"""Henry has been a very dear friend for years. He is a simple but good man who does not have an ounce of hate in his heart for anyone. I am so fond of him that I gave him a valuable heirloom.""",0x0409,80c,0
0x0409,a25,0,"""Since he does not have much money, I gave Henry my gold locket so he could present it to his sweetheart Constance. I have not talked to him lately, but I must confess I am worried about him.""",0x0409,89f,0
0x0409,b06,0,"""Soon after Henry left carrying the locket, I saw the three strangers on the island, wandering off in the same direction.""",0x0409,936,0
0x0409,b9c,0,"""The three visitors come from Buccaneer's Den. I met them shortly after their arrival and we spoke briefly. Robin is the one dressed like a gambler and the other two, Battles and Leavell, appear to be bullies.""",0x0409,9c7,0
0x0409,c87,0,"""Iolo should be in our party adventuring with us.""",0x0409,a92,0
0x0409,cba,0,"""How hast thou been keeping thyself all these years, Iolo?""",0x0409,b57,0
0x0409,cf7,0,"""The years have not been as kind to me as they obviously have been to thee, milady.""",0x0409,bd0,0
0x0409,d4d,0,"""Ha! I see thou art still a scallywag, Iolo.""",0x0409,cc5,0
0x0409,d89,0,"""Shamino should be here with us.""",0x0409,d07,0
0x0409,dab,0,"""Is that a gray hair I see in thine hair, Shamino?""",0x0409,d38,0
0x0409,de0,0,"""It is not! Where?""",0x0409,d76,0
0x0409,df5,0,"""Perhaps it is but a trick of the light.""",0x0409,da7,0
0x0409,e2e,0,"""I cannot help but miss Dupre a little. I have not seen him since he was knighted.""",0x0409,dd1,0
0x0409,e82,0,"""Sir Dupre, hast thou finished thy studies yet?""",0x0409,e0b,0
0x0409,eb4,0,"Dupre looks confounded. ""My studies, milady?""",0x0409,e28,0
0x0409,ee3,0,"""Of all the various drinking establishments in Britannia!""",0x0409,e51,0
0x0409,f1f,0,"""Oh, yes, of course, my studies! Continuing mine education has always been of the utmost importance to me.""",0x0409,eb0,0
0x0409,f96_fa7,0,"""Pleasant days, <PLAYER_NAME>.""",0x0409,ee5,0
0x040A,51,0,"""We need not be concerned about these bees, so long as we have a number of my trusty arrows.""",0x040A,5a,0
0x040A,bf_d5,0,"""Greetings, traveller<VAR>.""",0x040A,ba_d6,0
0x040A,109_132,0,"""I am Tseramed the woodsman. Thou art a <VAR>.""",0x040A,116,0
0x040A,135,0,"""I am called Tseramed. Art thou Fellowship members? How art thou called?""",0x040A,189,0
0x040A,19f,0,"""The Avatar! This is a strange chance. Tell me Avatar, by what name art thou called?""",0x040A,21a,0
0x040A,1f5_201,0,"""Well met, <PLAYER_NAME>""",0x040A,245_d6,0
0x040A,203,0,Thy demeanor is noble.,0x040A,279,0
0x040A,21a,0,"Perhaps thou couldst introduce me to thy companions?""",0x040A,2d0,0
0x040A,270_2a5,0,"""I do not trust The Fellowship, and most especially <VAR>.""",0x040A,32b_33b,0
0x040A,2a8,0,"""I have no love for The Fellowship. We shall speak of it when I know thee better.""",0x040A,33f,0
0x040A,2fb_32a,0,"""Yes. Perhaps I am addressing the illustrious <VAR>?""",0x040A,358,0
0x040A,32d,0,"""Not long ago The Fellowship began to spread its influence throughout Britannia.",0x040A,389_d6,0
0x040A,37e,0,"""In their early days they attracted many bright and enthusiastic young people, among them my love, Lady M.",0x040A,3ae,0
0x040A,3e9_441,0,A woman so intelligent could not help but rise in their ranks. Her direct superior was <VAR>.,0x040A,40c_434,0
0x040A,443_48a,0,"One black evening she fell gravely ill. According to friends of mine, <VAR> forbade her to visit the local healer. By the time I learned of this, she had already passed away.",0x040A,43b,0
0x040A,4ee_54e,0,"She rests now forever in the Yew graveyard, may her sleep be peaceful. I searched the land for <VAR>, but never found my quarry. In fact, it seems that every time I near my prey, they have already vanished! My search shall never be truly over.""",0x040A,487,0
0x040A,613_61c,0,"""Knave, <VAR> I have not forgotten thy wrong doing, nor the evil crime that followed it.",0x040A,4f7_552,0
0x040A,668,0,"Oh soul as black as pitch!""",0x040A,554_59d,0
0x040A,694,0,"""Youth is hers forever.""",0x040A,5f0_647,0
0x040A,6b1_6c7,0,"""I travel with thee, <VAR>, to aid thee with my wood craft.""",0x040A,710_71d,0
0x040A,6f1,0,"""I am but a humble woodsman. I garner my living from the forest and find knowledge in its depths.",0x040A,760,0
0x040A,753,0,"I have explored all this region.""",0x040A,782,0
0x040A,786,0,"""As I said, my woodcraft encompasses all this forest, even the caves in the mountain.""",0x040A,7a1_7b7,0
0x040A,881_883,0,"""<VAR>""",0x040A,7f5,0
0x040A,88f_8d9,0,"""The forest is a wild place, but tamed somewhat in recent years. Within, <VAR>, thou mayest still find creatures spoken of only in legend.""",0x040A,857,0
0x040A,921,0,"""North of my hut is a deep bore-hole into the mountains. Within live bees of a size to rival sheep, or hounds. Their wings stir up leaves as they fly, and they humm with a noise to make men flee in fear.""",0x040A,886,0
0x040A,9ee,0,"""Some have entered, never to return. Perhaps they are there still... Death is greedy, and holds a fate for those of like intent.""",0x040A,954_33b,0
0x040A,a8f,0,"""Many years have I dwelt by the mountains. Many spans have vanished under my roaming feet. Into the depths of the dark swamp I have gone, and to the heights of the mountains. I know the trees of the forest, and the secret places in the earth.""",0x040A,958_9aa,0
0x040A,bad,0,"""North of the mountain spur is a dense swamp. Killing slime [lurk within, guarding a clear spring. All about the water is foul and noisome.",0x040A,9f4,0
0x040A,c39,0,"Into thy boots the foul concoction will seep, bringing on nausea and dizziness. The wise traveller wears swamp boots in such places.",0x040A,abb,0
0x040A,cbe,0,"East, North, and West that mire is drained. Through Yew and past the Abbey the westward river flows. The others both bend north into the sea.""",0x040A,b63,0
0x040A,d6d_d8f,0,"""Empath Abbey is its proper name <HONORIFIC>. They practice ancient arts there, the eldest being the fermentation and distillation of spirits. Demand for their products is high in Yew.""",0x040A,c37,0
0x040A,e29,0,"""Citizens of a reclusive nature feel at peace there. Within the forest lie its buildings, many so grown-over as to seem a part of the wood.""",0x040A,cd4,0
0x040A,eb6,0,"""East of my dwelling the wood is thick, but a woodcrafty traveller may find the houses there.""",0x040A,d53,0
0x040A,f1d,0,"""The sea!  Its waves sooth a rough mood, but its fury is unrivaled. Ask those who live upon it! A gift it is, to live by it and reap its natural harvest. I cast in a line when I may.",0x040A,de9_e1d,0
0x040A,fd4,0,"Dost thou wonder what mysteries the sea must hold?""",0x040A,eaa,0
0x040A,1008,0,"""I also wonder. But the doings of those who travel upon it are more familiar to me. I have seen pirates land upon the northern coast.""",0x040A,f41,0
0x040A,1097,0,"""Perhaps thou art not as fond of the sea as I...""",0x040A,fb4,0
0x040A,10d9,0,"""Perhaps they land to cache their booty in the forest. I have never followed them.""",0x040A,109f,0
0x040A,1137,0,"""Vaulting in from the coast looms a narrow spine. Dangerous and sharp rear the crags of those mountains. Caves there hold danger, and death for the unwary.""",0x040A,10d0,0
0x040A,11ec,0,"""Death for the greedy. Death for any who steal from the dwellers in the caves.""",0x040A,1156,0
0x040A,1256,0,"""Aye. Such as would devour the unwary and pick bones dry. In the forest are harpies, and slime on the margins of the swamp, and bees in the caves.",0x040A,1184,0
0x040A,12e9,0,"""Good game live also in the forest: Foxes and the like.""",0x040A,11e5,0
0x040A,134b,0,"""Harpies! To battle! Let us slay them at once!""",0x040A,129a,0
0x040A,137b,0,"""A malformed flying horror. Thou wouldst not want to meet one.""",0x040A,12e0,0
0x040A,13c1,0,"""A dangerous organism is the greenish slime. Acidic to touch, it will hurl pseudopods at its prey from three paces.",0x040A,1386,0
0x040A,1435,0,"""Never sleeping, it has no mind and is composed in the main of	poisonous substances. It engulfs and devours hapless animals voraciously.""",0x040A,13d7,0
0x040A,14bf,0,"""Attack it with flame! Slime has no defense against it.""",0x040A,1417,0
0x040A,152a_1582,0,"""Cunning is the fox, and shy of humans. We shall never belong to the forest as they do.<VAR>""",0x040A,145a,0
0x040A,1589,0,"""Bees such as these may be tamed with my special arrows!""",0x040A,14d6,0
0x040A,15ca,0,"""Such bees as thou hast never seen! Large as a wolf they are, with wings stretching over a span in length.",0x040A,1543,0
0x040A,1635,0,"A creature stung by them will pass into a deep, death-like sleep.""",0x040A,15b0_160b,0
0x040A,1678,0,"""I have hunted them on many occasions, for I use their poison on my arrows. And I like their honey. Perhaps together we might journey into the cave for some?""",0x040A,160d,0
0x040A,1731,0,"""I fashion my arrows from the stingers of giant bees. With them one may put a foe to sleep.""",0x040A,164b,0
0x040A,1823,0,<VAR>,0x040A,16a0,0
0x040A,1827_187c_1883,0,"""Use them with care, for even a scratch may put one to sleep!"" he says, handing you <VAR> arrow<VAR>.",0x040A,16ec,0
0x040A,1885,0,"""Perhaps when thou art carrying less I can give them to thee.""",0x040A,179f,0
0x040A,18c4_18d1,0,"""Very well, <HONORIFIC>.""",0x040A,12,0
0x040A,18de_18f4,0,"""I would be honored, <HONORIFIC>.""",0x040A,185f_18b7_552,0
0x040A,1902_1914,0,"""'Twould appear, <HONORIFIC>, that thou already hast more than enough travelling companions.""",0x040A,18bf,0
0x040A,195c,0,"""Dost thou want me to wait here or should I go home?""",0x040A,18ff_d6,0
0x040A,19ae,0,"""Very well! I shall wait for thee!""",0x040A,190c_d6,0
0x040A,19d3_19e0,0,"""Very well, <HONORIFIC>. Fare thee well.""",0x040A,191f_192c,0
0x040A,19fc,0,"""Speaking of caves and mountains, there are some who dwell near, or perhaps in, the cave of bees. They are hermits.""",0x040A,1964,0
0x040A,1a7e,0,"""One day I glimpsed a man and a woman deep within the cave as I was hunting. Since then I have seen them twice. I believe they are former citizens of Yew, though I do not know how they live in harmony with the bees.""",0x040A,19b5,0
0x040A,1b57,0,"""These are the people I saw!""",0x040A,18ff_19d8,0
0x040A,1b7a,0,"""These people are the hermits I spoke of before.""",0x040A,19ef,0
0x040A,1bac,0,"""Perhaps those hermits are still living in the cave.""",0x040A,1a5f,0
0x040A,1be2,0,"""This puts me in mind of a story. Wouldst thou like to hear it?""",0x040A,1b2e,0
0x040A,1c23,0,"""One day while walking along the edge of the swamp I happened upon a strange sight. A fox was held at bay on a small hillock in the midst of the swamp, and all about the hillock writhed green slime.",0x040A,1b50,0
0x040A,1cea,0,"Slowly the slime crept up toward the fox, when suddenly the fox trotted directly across the surface of the ooze!",0x040A,1b81,0
0x040A,1d5b,0,"Unharmed, the fox dashed off into the wood, leaving the slime writhing behind. By this I guess that the victims of slime are those caught sleeping, or unaware.""",0x040A,1baf,0
0x040A,1dfc,0,"""Perhaps another time.""",0x040A,1be6,0
0x040A,1e59_1e67,0,"""Thy pardon, <HONORIFIC>, but thy visage brings to my mind a statue that I once saw.  'Twas a likeness of the ancient hero known as the Avatar.",0x040A,1caa,0
0x040A,1edf,0,"Art thou not that same honorable soul?""",0x040A,1cff,0
0x040A,1f6b_1fa3,0,"""Noble hero, it is an honor to make thine aquaintance. <VAR>""",0x040A,1da8,0
0x040A,1fa5,0,"""I must be mistaken. Farewell.""",0x040A,1dc1_1dd1,0
0x040A,1fc5_1fc8,0,"""^<HONORIFIC>, if it pleases thee, I would be honored to travel with thee. I have skill in arms, and I can offer my knowledge and wood craft to thee...""",0x040A,1e41,0
0x040A,2059_206b,0,"""'Til next time, <HONORIFIC>.""",0x040A,1ed7_160b,0
0x040B,17_58,0,"The peasant looks at you as if he has seen a ghost! ""Iolo! This <VAR> did appear from thin air! Help me!""",0x040B,23_61,0
0x040B,7e,0,"You see a distraught peasant. ""Art thou really the Avatar?""",0x040B,8d,0
0x040B,ba_d4,0,"Petre bows before you. ""^<HONORIFIC>.""",0x040B,df_104,0
0x040B,d7,0,"Petre looks confused. ""Thou shouldst not make fun of me!"" He turns away.",0x040B,10b,0
0x040B,121_12f,0,"""What is it, <HONORIFIC>?"" Petre asks.",0x040B,15b_16b,0
0x040B,166,0,"""Look in the stables! 'Tis horrible! I will answer thy questions, but first look in the stables!""",0x040B,1a4,0
0x040B,1ce,0,"""I am called Petre,"" the man sniffs.",0x040B,20c,0
0x040B,1fc,0,"""I am the stables caretaker.""",0x040B,23d,0
0x040B,22a,0,"""I have worked here for years. I can sell thee a nice horse and carriage if thou dost want one. The animal and the carriage are located in a small shelter just outside the north gate of the town.""",0x040B,260,0
0x040B,2ef,0,"""Right now the place gives me the creeps!""",0x040B,2f1,0
0x040B,2ef,1,His eyes are wild with fright.,0x040B,2f1,1
0x040B,33a,0,"""The Mayor did not let me clean in there until twenty-four hours after thou didst leave Trinsic. He thought we had to keep the place of the crime unsullied. Well, if thou dost ask me, I can tell thee that it still stinks like the end of the world in there!""",0x040B,348,0
0x040B,454,0,"""I discovered poor Christopher and Inamo earlier this morning. I did not touch a thing. Made me sick, it did!""",0x040B,3f2,0
0x040B,4e8,0,"""Nice man. He made the shoes for mine horses.""",0x040B,481,0
0x040B,529,0,"""He worked for very little money. Did basic chores around the stables and the pub. I let him sleep in the little back room. He must have been in the wrong place at the wrong time.""",0x040B,4be,0
0x040B,5ed,0,"""The horse and carriage combination sells for 60 gold. Dost thou want a title?""",0x040B,570,0
0x040B,63d,0,"""Very good. Nothing like a little business transaction to take my mind off the ghastly scene in the stables.""",0x040B,5c3,0
0x040B,6ab,0,"""Oh, my. Thine hands are too full to take the title!""",0x040B,624,0
0x040B,6e1,0,"""Oh. Thou dost not have enough gold to buy the title.""",0x040B,661,0
0x040B,718,0,"""Some other time, then.""",0x040B,68f,0
0x040B,745,0,"""They doth lead out the back way, yes? They must be the tracks of the murderer!""",0x040B,6ae,0
0x040B,745,1,His eyes widen a bit more.,0x040B,6ae,1
0x040B,745,2,"""Or... murderers!""",0x040B,6ae,2
0x040B,7dc,0,"""I do not want to join them, but they seem all right.""",0x040B,731,0
0x040B,823,0,"""I do not know the man too well. I have no dealings with him.""",0x040B,771,0
0x040B,86d,0,"""That be Christopher's son. Nice lad.""",0x040B,799,0
0x040B,894,0,Petre ruffles the boy's hair.,0x040B,7cb,0
0x040B,894,1,"""This here is Christopher's son. He's a good lad, is Spark, when he's not pilfering things from honest shopkeepers.""",0x040B,7cb,1
0x040B,932,0,"""Goodbye,"" the man sniffs.",0x040B,862,0
0x040C,0,0,"""Hast thou properly searched the stables?""",0x040C,0,0
0x040C,2b,0,"""What didst thou find?""",0x040C,28,0
0x040C,67,0,"""Hmmm, a key. Perhaps if thou dost ask Christopher's son about it, he may know what it is for.""",0x040C,7b,0
0x040C,c7,0,"""Ask Spark about it. He may know something.""",0x040C,f1,0
